household_id,chw_id,region,visit_date,family_size,has_itn
HH2583,CHW004,Juja,2023-06-29,2,False
HH2584,CHW001,Lang'ata,2023-12-08,6,False
HH2585,CHW008,Dagoreti,2023-02-19,8,False
HH2586,CHW009,Dagoreti,2023-10-04,5,False
HH2587,CHW005,Uthiru,2023-03-21,8,True
HH2588,CHW001,Kasarani,2023-03-05,3,False
HH2589,CHW005,Uthiru,2023-03-27,1,False
HH2590,CHW002,Uthiru,2023-08-07,1,False
HH2591,CHW009,Ruaraka,2023-02-24,5,False
HH2592,CHW003,Limuru,2023-04-24,5,False
HH2593,CHW006,Kasarani,2023-09-12,8,False
HH2594,CHW005,Lang'ata,2023-02-03,6,False
HH2595,CHW003,Limuru,2023-05-09,2,False
HH2596,CHW008,Dagoreti,2023-01-02,1,True
HH2597,CHW002,Ruaraka,2023-01-20,7,False
HH2598,CHW002,Uthiru,2023-03-24,1,False
HH2599,CHW006,Kasarani,2023-02-24,1,True
HH2600,CHW002,Uthiru,2023-12-27,2,True
HH2601,CHW004,Juja,2023-07-29,4,False
HH2602,CHW006,Embakasi,2023-01-25,5,False
HH2603,CHW005,Dagoreti,2023-06-03,7,True
HH2604,CHW003,Limuru,2023-12-27,1,True
HH2605,CHW010,Limuru,2023-04-04,6,False
HH2606,CHW010,Limuru,2023-09-12,2,True
HH2607,CHW009,Kasarani,2023-06-20,4,True
HH2608,CHW010,Limuru,2023-03-22,8,False
HH2609,CHW007,Ruaraka,2023-08-12,2,False
HH2610,CHW008,Dagoreti,2023-01-17,5,True
HH2611,CHW007,Ruaraka,2023-08-06,6,True
HH2612,CHW010,Juja,2023-02-04,1,False
HH2613,CHW008,Dagoreti,2023-05-10,5,True
HH2614,CHW010,Juja,2023-10-06,2,False
HH2615,CHW010,Dagoreti,2023-12-29,5,False
HH2616,CHW006,Embakasi,2023-01-22,1,False
HH2617,CHW005,Lang'ata,2023-11-03,7,False
HH2618,CHW008,Dagoreti,2023-11-28,8,True
HH2619,CHW010,Limuru,2023-12-17,7,True
HH2620,CHW007,Ruaraka,2023-02-22,7,False
HH2621,CHW003,Limuru,2023-09-06,1,False
HH2622,CHW004,Juja,2023-03-31,7,False
HH2623,CHW009,Ruaraka,2023-10-30,2,False
HH2624,CHW008,Dagoreti,2023-02-04,5,False
HH2625,CHW003,Limuru,2023-04-20,8,False
HH2626,CHW009,Kasarani,2023-02-24,1,True
HH2627,CHW003,Limuru,2023-11-19,5,False
HH2628,CHW009,Kasarani,2023-05-01,8,False
HH2629,CHW002,Ruaraka,2023-08-16,5,False
HH2630,CHW009,Kasarani,2023-02-06,7,False
HH2631,CHW005,Lang'ata,2023-03-12,2,True
HH2632,CHW008,Dagoreti,2023-09-25,4,False
HH2633,CHW009,Dagoreti,2023-08-13,3,False
HH2634,CHW007,Ruaraka,2023-06-13,2,False
HH2635,CHW003,Limuru,2023-07-14,5,False
HH2636,CHW003,Limuru,2023-12-12,5,False
HH2637,CHW007,Ruaraka,2023-08-26,7,False
HH2638,CHW008,Dagoreti,2023-05-17,6,True
HH2639,CHW004,Juja,2023-05-13,2,False
HH2640,CHW006,Kasarani,2023-01-23,4,False
HH2641,CHW009,Kasarani,2023-06-20,6,False
HH2642,CHW010,Dagoreti,2023-12-10,3,False
HH2643,CHW005,Lang'ata,2023-07-12,4,False
HH2644,CHW007,Ruaraka,2023-05-17,5,False
HH2645,CHW003,Limuru,2023-02-22,3,False
HH2646,CHW006,Kawangware,2023-05-05,7,False
HH2647,CHW001,Limuru,2023-10-21,4,False
HH2648,CHW009,Kasarani,2023-11-11,7,True
HH2649,CHW003,Limuru,2023-07-22,8,False
HH2650,CHW002,Ruaraka,2023-06-03,2,True
HH2651,CHW010,Dagoreti,2023-05-08,3,False
HH2652,CHW004,Juja,2023-02-25,8,False
HH2653,CHW006,Embakasi,2023-05-08,5,True
HH2654,CHW006,Kawangware,2023-09-19,6,True
HH2655,CHW001,Lang'ata,2023-07-04,5,False
HH2656,CHW005,Uthiru,2023-11-12,6,True
HH2657,CHW001,Lang'ata,2023-12-23,1,False
HH2658,CHW002,Uthiru,2023-09-05,2,False
HH2659,CHW009,Ruaraka,2023-10-07,1,False
HH2660,CHW008,Dagoreti,2023-02-19,8,False
HH2661,CHW002,Ruaraka,2023-06-17,7,False
HH2662,CHW009,Dagoreti,2023-11-12,4,False
HH2663,CHW010,Dagoreti,2023-08-14,7,False
HH2664,CHW002,Uthiru,2023-06-24,6,False
HH2665,CHW001,Lang'ata,2023-03-05,3,False
HH2666,CHW008,Dagoreti,2023-05-07,7,False
HH2667,CHW001,Kasarani,2023-02-28,2,True
HH2668,CHW007,Ruaraka,2023-04-27,7,False
HH2669,CHW002,Uthiru,2023-06-17,1,False
HH2670,CHW010,Limuru,2023-03-11,5,False
HH2671,CHW005,Lang'ata,2023-10-13,7,False
HH2672,CHW005,Uthiru,2023-01-08,5,False
HH2673,CHW008,Dagoreti,2023-06-24,1,False
HH2674,CHW005,Dagoreti,2023-04-24,1,True
HH2675,CHW007,Ruaraka,2023-05-05,6,False
HH2676,CHW007,Ruaraka,2023-11-21,7,True
HH2677,CHW006,Kawangware,2023-05-29,7,True
HH2678,CHW006,Kawangware,2023-11-08,1,False
HH2679,CHW007,Ruaraka,2023-04-06,3,True
HH2680,CHW005,Uthiru,2023-08-20,8,False
HH2681,CHW007,Ruaraka,2023-06-11,7,False
HH2682,CHW002,Uthiru,2023-09-15,5,False
HH2683,CHW007,Ruaraka,2023-01-04,1,False
HH2684,CHW007,Ruaraka,2023-12-31,3,False
HH2685,CHW006,Kasarani,2023-01-07,5,False
HH2686,CHW007,Ruaraka,2023-03-26,7,False
HH2687,CHW003,Limuru,2023-04-15,4,False
HH2688,CHW006,Embakasi,2023-08-09,7,False
HH2689,CHW009,Kasarani,2023-08-25,3,False
HH2690,CHW005,Uthiru,2023-03-05,4,False
HH2691,CHW006,Kasarani,2023-01-25,7,True
HH2692,CHW005,Dagoreti,2023-12-01,8,False
HH2693,CHW002,Ruaraka,2023-04-10,8,True
HH2694,CHW005,Lang'ata,2023-11-11,8,False
HH2695,CHW002,Uthiru,2023-08-13,7,False
HH2696,CHW008,Dagoreti,2023-01-16,7,True
HH2697,CHW003,Limuru,2023-09-01,1,False
HH2698,CHW010,Limuru,2023-05-07,5,False
HH2699,CHW001,Kasarani,2023-11-08,4,False
HH2700,CHW003,Limuru,2023-11-16,6,False
HH2701,CHW005,Uthiru,2023-01-19,2,False
HH2702,CHW007,Ruaraka,2023-08-31,2,False
HH2703,CHW006,Embakasi,2023-05-23,6,False
HH2704,CHW009,Kasarani,2023-10-01,2,False
HH2705,CHW008,Dagoreti,2023-01-08,6,False
HH2706,CHW003,Limuru,2023-09-15,5,False
HH2707,CHW007,Ruaraka,2023-10-28,3,False
HH2708,CHW010,Juja,2023-06-06,6,False
HH2709,CHW008,Dagoreti,2023-05-21,3,False
HH2710,CHW010,Dagoreti,2023-07-15,3,False
HH2711,CHW009,Ruaraka,2023-04-26,3,False
HH2712,CHW003,Limuru,2023-11-27,8,False
HH2713,CHW003,Limuru,2023-03-30,1,False
HH2714,CHW004,Juja,2023-03-16,2,True
HH2715,CHW001,Lang'ata,2023-04-28,1,True
HH2716,CHW001,Lang'ata,2023-12-21,8,False
HH2717,CHW009,Ruaraka,2023-11-02,8,False
HH2718,CHW005,Uthiru,2023-07-10,2,False
HH2719,CHW004,Juja,2023-06-13,2,False
HH2720,CHW008,Dagoreti,2023-08-04,3,False
HH2721,CHW006,Kawangware,2023-02-20,4,True
HH2722,CHW001,Kasarani,2023-07-26,1,False
HH2723,CHW006,Kawangware,2023-10-29,2,False
HH2724,CHW001,Kasarani,2023-08-10,7,False
HH2725,CHW006,Kasarani,2023-02-14,4,False
HH2726,CHW001,Kasarani,2023-10-05,7,False
HH2727,CHW010,Limuru,2023-11-13,1,False
HH2728,CHW004,Juja,2023-08-03,5,False
HH2729,CHW010,Dagoreti,2023-07-27,8,True
HH2730,CHW001,Limuru,2023-04-30,2,False
HH2731,CHW008,Dagoreti,2023-07-06,7,True
HH2732,CHW003,Limuru,2023-08-21,8,False
HH2733,CHW001,Limuru,2023-11-01,1,False
HH2734,CHW003,Limuru,2023-12-26,6,False
HH2735,CHW009,Ruaraka,2023-10-14,3,False
HH2736,CHW001,Limuru,2023-07-08,2,False
HH2737,CHW002,Uthiru,2023-09-07,2,False
HH2738,CHW010,Juja,2023-02-08,3,True
HH2739,CHW005,Uthiru,2023-11-08,7,False
HH2740,CHW007,Ruaraka,2023-04-01,8,True
HH2741,CHW006,Kawangware,2023-10-28,1,True
HH2742,CHW005,Lang'ata,2023-07-07,3,False
HH2743,CHW005,Dagoreti,2023-09-06,1,False
HH2744,CHW003,Limuru,2023-10-23,6,True
HH2745,CHW008,Dagoreti,2023-12-30,1,False
HH2746,CHW007,Ruaraka,2023-01-28,4,False
HH2747,CHW005,Dagoreti,2023-04-01,6,False
HH2748,CHW005,Uthiru,2023-01-30,3,True
HH2749,CHW003,Limuru,2023-08-20,3,False
HH2750,CHW002,Uthiru,2023-10-05,6,False
HH2751,CHW009,Ruaraka,2023-12-24,1,False
HH2752,CHW001,Limuru,2023-04-02,2,False
HH2753,CHW002,Uthiru,2023-04-06,1,False
HH2754,CHW001,Limuru,2023-03-11,1,True
HH2755,CHW008,Dagoreti,2023-08-09,1,False
HH2756,CHW002,Uthiru,2023-10-15,5,False
HH2757,CHW010,Dagoreti,2023-08-28,4,False
HH2758,CHW007,Ruaraka,2023-03-09,5,False
HH2759,CHW002,Uthiru,2023-02-15,3,False
HH2760,CHW004,Juja,2023-10-03,2,True
HH2761,CHW001,Kasarani,2023-06-20,6,True
HH2762,CHW009,Ruaraka,2023-11-09,3,False
HH2763,CHW004,Juja,2023-08-13,4,False
HH2764,CHW007,Ruaraka,2023-07-27,7,False
HH2765,CHW004,Juja,2023-05-09,4,False
HH2766,CHW006,Embakasi,2023-07-15,5,False
HH2767,CHW006,Embakasi,2023-08-17,5,False
HH2768,CHW006,Kasarani,2023-02-10,7,False
HH2769,CHW001,Limuru,2023-01-18,6,False
HH2770,CHW006,Embakasi,2023-01-22,5,False
HH2771,CHW010,Juja,2023-04-30,2,True
HH2772,CHW002,Uthiru,2023-09-17,2,False
HH2773,CHW003,Limuru,2023-06-01,8,False
HH2774,CHW003,Limuru,2023-07-27,6,False
HH2775,CHW006,Kasarani,2023-12-24,3,False
HH2776,CHW002,Ruaraka,2023-04-04,6,False
HH2777,CHW006,Embakasi,2023-01-06,7,True
HH2778,CHW001,Lang'ata,2023-06-13,4,True
HH2779,CHW003,Limuru,2023-12-02,5,False
HH2780,CHW006,Embakasi,2023-08-13,8,False
HH2781,CHW004,Juja,2023-08-26,1,False
HH2782,CHW010,Dagoreti,2023-07-07,4,False
HH2783,CHW001,Lang'ata,2023-07-21,4,False
HH2784,CHW001,Lang'ata,2023-12-20,2,False
HH2785,CHW007,Ruaraka,2023-09-17,5,False
HH2786,CHW010,Juja,2023-04-24,6,False
HH2787,CHW010,Juja,2023-10-07,4,False
HH2788,CHW010,Limuru,2023-03-17,7,True
HH2789,CHW002,Ruaraka,2023-01-31,8,False
HH2790,CHW001,Kasarani,2023-10-20,1,False
HH2791,CHW005,Uthiru,2023-12-23,8,False
HH2792,CHW003,Limuru,2023-12-06,5,True
HH2793,CHW005,Lang'ata,2023-12-24,6,False
HH2794,CHW001,Lang'ata,2023-07-21,7,False
HH2795,CHW006,Kasarani,2023-01-05,6,False
HH2796,CHW002,Uthiru,2023-04-19,6,False
HH2797,CHW003,Limuru,2023-02-24,5,False
HH2798,CHW003,Limuru,2023-04-24,2,False
HH2799,CHW001,Limuru,2023-01-21,7,False
HH2800,CHW001,Kasarani,2023-05-06,7,True
HH2801,CHW009,Dagoreti,2023-05-05,2,True
HH2802,CHW002,Uthiru,2023-07-21,3,False
HH2803,CHW008,Dagoreti,2023-10-16,8,False
HH2804,CHW003,Limuru,2023-03-29,7,False
HH2805,CHW007,Ruaraka,2023-01-05,3,False
HH2806,CHW005,Dagoreti,2023-08-26,3,False
HH2807,CHW002,Uthiru,2023-03-24,1,False
HH2808,CHW003,Limuru,2023-11-28,3,False
HH2809,CHW009,Kasarani,2023-09-25,8,False
HH2810,CHW010,Juja,2023-08-11,2,True
HH2811,CHW009,Dagoreti,2023-04-19,6,False
HH2812,CHW010,Dagoreti,2023-08-26,8,False
HH2813,CHW007,Ruaraka,2023-12-29,6,True
HH2814,CHW004,Juja,2023-10-01,4,False
HH2815,CHW010,Juja,2023-09-18,8,False
HH2816,CHW009,Dagoreti,2023-06-19,5,False
HH2817,CHW002,Ruaraka,2023-03-28,8,False
HH2818,CHW010,Limuru,2023-10-02,4,True
HH2819,CHW003,Limuru,2023-01-31,5,False
HH2820,CHW004,Juja,2023-09-26,2,False
HH2821,CHW006,Kawangware,2023-11-05,1,False
HH2822,CHW001,Lang'ata,2023-01-19,1,False
HH2823,CHW003,Limuru,2023-03-09,8,True
HH2824,CHW008,Dagoreti,2023-03-07,2,False
HH2825,CHW001,Lang'ata,2023-09-15,6,True
HH2826,CHW001,Kasarani,2023-05-10,1,False
HH2827,CHW006,Kawangware,2023-11-01,8,False
HH2828,CHW002,Ruaraka,2023-03-09,1,False
HH2829,CHW002,Uthiru,2023-12-16,2,False
HH2830,CHW003,Limuru,2023-03-03,1,False
HH2831,CHW009,Dagoreti,2023-02-04,7,False
HH2832,CHW004,Juja,2023-08-03,1,False
HH2833,CHW006,Kasarani,2023-07-21,1,False
HH2834,CHW003,Limuru,2023-10-20,7,False
HH2835,CHW005,Dagoreti,2023-12-02,7,True
HH2836,CHW007,Ruaraka,2023-12-17,4,False
HH2837,CHW006,Embakasi,2023-06-04,7,False
HH2838,CHW007,Ruaraka,2023-08-11,2,False
HH2839,CHW005,Uthiru,2023-07-30,6,False
HH2840,CHW009,Ruaraka,2023-06-14,3,False
HH2841,CHW009,Ruaraka,2023-01-21,8,False
HH2842,CHW010,Dagoreti,2023-11-13,7,True
HH2843,CHW003,Limuru,2023-06-09,2,False
HH2844,CHW007,Ruaraka,2023-04-23,6,False
HH2845,CHW003,Limuru,2023-08-24,3,False
HH2846,CHW001,Kasarani,2023-09-30,4,False
HH2847,CHW004,Juja,2023-02-10,6,False
HH2848,CHW009,Dagoreti,2023-07-27,5,True
HH2849,CHW006,Kasarani,2023-07-19,5,False
HH2850,CHW007,Ruaraka,2023-11-22,4,False
HH2851,CHW008,Dagoreti,2023-07-21,7,False
HH2852,CHW002,Uthiru,2023-04-17,3,False
HH2853,CHW009,Ruaraka,2023-01-05,5,False
HH2854,CHW003,Limuru,2023-11-02,6,True
HH2855,CHW010,Limuru,2023-07-23,8,False
HH2856,CHW004,Juja,2023-08-21,5,False
HH2857,CHW002,Uthiru,2023-04-03,5,False
HH2858,CHW005,Lang'ata,2023-10-06,4,False
HH2859,CHW005,Dagoreti,2023-06-08,1,False
HH2860,CHW008,Dagoreti,2023-02-23,1,False
HH2861,CHW002,Uthiru,2023-09-29,3,False
HH2862,CHW008,Dagoreti,2023-10-13,3,False
HH2863,CHW005,Lang'ata,2023-04-01,8,False
HH2864,CHW008,Dagoreti,2023-02-27,3,False
HH2865,CHW001,Limuru,2023-09-28,6,False
HH2866,CHW003,Limuru,2023-08-16,3,False
HH2867,CHW006,Kasarani,2023-04-07,1,True
HH2868,CHW002,Uthiru,2023-02-01,1,False
HH2869,CHW006,Embakasi,2023-08-13,2,False
HH2870,CHW006,Kawangware,2023-09-23,1,False
HH2871,CHW008,Dagoreti,2023-03-07,3,True
HH2872,CHW006,Kasarani,2023-12-06,4,False
HH2873,CHW010,Dagoreti,2023-03-05,4,False
HH2874,CHW002,Uthiru,2023-03-26,4,False
HH2875,CHW003,Limuru,2023-04-01,1,False
HH2876,CHW004,Juja,2023-03-07,6,False
HH2877,CHW004,Juja,2023-03-17,8,True
HH2878,CHW004,Juja,2023-09-25,3,False
HH2879,CHW006,Embakasi,2023-03-08,7,False
HH2880,CHW007,Ruaraka,2023-01-26,8,False
HH2881,CHW002,Ruaraka,2023-04-13,2,False
HH2882,CHW006,Kawangware,2023-10-11,3,False
HH2883,CHW008,Dagoreti,2023-12-29,5,False
HH2884,CHW006,Kasarani,2023-05-15,4,True
HH2885,CHW004,Juja,2023-03-14,1,False
HH2886,CHW005,Dagoreti,2023-03-20,3,False
HH2887,CHW003,Limuru,2023-07-01,7,False
HH2888,CHW006,Embakasi,2023-07-10,7,False
HH2889,CHW008,Dagoreti,2023-02-04,2,False
HH2890,CHW005,Uthiru,2023-05-01,6,True
HH2891,CHW004,Juja,2023-03-04,6,False
HH2892,CHW002,Ruaraka,2023-07-17,1,True
HH2893,CHW009,Dagoreti,2023-12-06,8,False
HH2894,CHW008,Dagoreti,2023-07-05,2,False
HH2895,CHW002,Uthiru,2023-02-14,5,False
HH2896,CHW006,Kasarani,2023-08-08,2,False
HH2897,CHW006,Kasarani,2023-10-08,3,False
HH2898,CHW003,Limuru,2023-05-10,3,True
HH2899,CHW001,Lang'ata,2023-11-15,8,False
HH2900,CHW002,Ruaraka,2023-06-07,4,True
HH2901,CHW010,Juja,2023-08-09,7,False
HH2902,CHW008,Dagoreti,2023-01-19,8,False
HH2903,CHW004,Juja,2023-11-05,3,False
HH2904,CHW001,Kasarani,2023-06-23,8,False
HH2905,CHW004,Juja,2023-11-20,5,False
HH2906,CHW007,Ruaraka,2023-06-08,6,True
HH2907,CHW003,Limuru,2023-03-05,3,True
HH2908,CHW002,Ruaraka,2023-06-30,6,False
HH2909,CHW008,Dagoreti,2023-09-03,1,True
HH2910,CHW001,Lang'ata,2023-08-04,8,False
HH2911,CHW008,Dagoreti,2023-06-02,8,False
HH2912,CHW002,Uthiru,2023-04-14,6,False
HH2913,CHW005,Dagoreti,2023-01-17,4,True
HH2914,CHW006,Kasarani,2023-12-24,4,False
HH2915,CHW005,Lang'ata,2023-08-07,8,False
HH2916,CHW006,Embakasi,2023-10-19,4,False
HH2917,CHW008,Dagoreti,2023-04-02,2,False
HH2918,CHW007,Ruaraka,2023-05-01,6,False
HH2919,CHW010,Dagoreti,2023-10-19,7,False
HH2920,CHW004,Juja,2023-06-19,5,False
HH2921,CHW005,Lang'ata,2023-03-04,4,False
HH2922,CHW005,Lang'ata,2023-08-19,5,False
HH2923,CHW005,Uthiru,2023-09-27,3,False
HH2924,CHW007,Ruaraka,2023-11-06,4,False
HH2925,CHW009,Ruaraka,2023-09-25,5,False
HH2926,CHW008,Dagoreti,2023-02-01,2,False
HH2927,CHW001,Kasarani,2023-06-17,6,False
HH2928,CHW007,Ruaraka,2023-06-22,3,False
HH2929,CHW003,Limuru,2023-05-06,5,True
HH2930,CHW005,Lang'ata,2023-08-10,7,False
HH2931,CHW003,Limuru,2023-10-18,1,True
HH2932,CHW003,Limuru,2023-02-24,2,True
HH2933,CHW004,Juja,2023-06-20,6,False
HH2934,CHW004,Juja,2023-10-26,8,False
HH2935,CHW009,Dagoreti,2023-02-10,4,False
HH2936,CHW005,Lang'ata,2023-07-04,4,False
HH2937,CHW002,Ruaraka,2023-04-25,6,False
HH2938,CHW004,Juja,2023-03-22,3,False
HH2939,CHW005,Uthiru,2023-05-16,2,False
HH2940,CHW007,Ruaraka,2023-10-04,1,False
HH2941,CHW006,Kawangware,2023-12-29,5,False
HH2942,CHW001,Lang'ata,2023-12-01,8,True
HH2943,CHW008,Dagoreti,2023-02-02,4,False
HH2944,CHW005,Uthiru,2023-06-13,4,True
HH2945,CHW009,Dagoreti,2023-01-25,5,True
HH2946,CHW007,Ruaraka,2023-06-23,6,True
HH2947,CHW003,Limuru,2023-04-13,3,True
HH2948,CHW010,Juja,2023-01-05,3,True
HH2949,CHW006,Kasarani,2023-10-21,4,False
HH2950,CHW004,Juja,2023-07-29,2,False
HH2951,CHW008,Dagoreti,2023-01-06,7,False
HH2952,CHW010,Limuru,2023-06-11,1,False
HH2953,CHW004,Juja,2023-02-10,3,False
HH2954,CHW010,Dagoreti,2023-05-13,3,False
HH2955,CHW001,Lang'ata,2023-10-04,2,False
HH2956,CHW010,Dagoreti,2023-01-09,3,True
HH2957,CHW003,Limuru,2023-05-30,6,True
HH2958,CHW001,Kasarani,2023-07-31,5,False
HH2959,CHW002,Uthiru,2023-11-25,8,False
HH2960,CHW010,Juja,2023-05-16,6,True
HH2961,CHW009,Kasarani,2023-10-02,8,False
HH2962,CHW003,Limuru,2023-09-16,2,False
HH2963,CHW006,Kasarani,2023-07-21,5,False
HH2964,CHW003,Limuru,2023-09-06,4,False
HH2965,CHW002,Ruaraka,2023-02-21,2,True
HH2966,CHW001,Lang'ata,2023-09-29,1,False
HH2967,CHW007,Ruaraka,2023-12-09,2,False
HH2968,CHW005,Lang'ata,2023-01-19,4,False
HH2969,CHW010,Limuru,2023-12-22,6,False
HH2970,CHW002,Uthiru,2023-02-22,3,True
HH2971,CHW008,Dagoreti,2023-05-11,8,False
HH2972,CHW003,Limuru,2023-02-27,7,False
HH2973,CHW005,Lang'ata,2023-11-27,4,False
HH2974,CHW001,Limuru,2023-10-04,4,False
HH2975,CHW005,Dagoreti,2023-08-15,1,False
HH2976,CHW008,Dagoreti,2023-01-07,1,False
HH2977,CHW001,Kasarani,2023-11-11,6,False
HH2978,CHW006,Embakasi,2023-12-16,5,False
HH2979,CHW007,Ruaraka,2023-11-21,3,False
HH2980,CHW010,Dagoreti,2023-06-12,5,False
HH2981,CHW008,Dagoreti,2023-03-29,6,True
HH2982,CHW010,Juja,2023-01-09,7,False
HH2983,CHW003,Limuru,2023-12-01,3,False
HH2984,CHW007,Ruaraka,2023-01-22,6,True
HH2985,CHW006,Kawangware,2023-12-25,4,False
HH2986,CHW003,Limuru,2023-03-30,5,False
HH2987,CHW001,Kasarani,2023-07-13,5,True
HH2988,CHW010,Dagoreti,2023-01-14,6,False
HH2989,CHW009,Kasarani,2023-01-23,4,False
HH2990,CHW003,Limuru,2023-02-18,3,False
HH2991,CHW002,Uthiru,2023-10-03,7,True
HH2992,CHW009,Dagoreti,2023-10-02,7,False
HH2993,CHW002,Uthiru,2023-05-15,1,False
HH2994,CHW003,Limuru,2023-01-22,3,False
HH2995,CHW008,Dagoreti,2023-11-23,4,False
HH2996,CHW009,Dagoreti,2023-07-18,5,False
HH2997,CHW007,Ruaraka,2023-03-02,3,False
HH2998,CHW002,Ruaraka,2023-08-12,3,False
HH2999,CHW001,Kasarani,2023-03-25,4,False
HH3000,CHW009,Ruaraka,2023-12-25,2,False
HH3001,CHW003,Limuru,2023-10-29,5,False
HH3002,CHW003,Limuru,2023-02-26,1,False
HH3003,CHW007,Ruaraka,2023-01-11,3,False
HH3004,CHW003,Limuru,2023-04-10,4,False
HH3005,CHW001,Kasarani,2023-11-20,3,True
HH3006,CHW005,Uthiru,2023-09-29,1,False
HH3007,CHW009,Ruaraka,2023-03-24,3,False
HH3008,CHW010,Juja,2023-01-31,7,False
HH3009,CHW007,Ruaraka,2023-04-27,4,True
HH3010,CHW009,Ruaraka,2023-07-17,4,False
HH3011,CHW002,Uthiru,2023-11-22,7,True
HH3012,CHW003,Limuru,2023-08-21,7,True
HH3013,CHW009,Dagoreti,2023-02-25,2,True
HH3014,CHW004,Juja,2023-12-06,3,False
HH3015,CHW002,Ruaraka,2023-06-28,8,False
HH3016,CHW002,Uthiru,2023-06-16,1,False
HH3017,CHW008,Dagoreti,2023-02-18,7,False
HH3018,CHW010,Juja,2023-01-04,2,False
HH3019,CHW005,Uthiru,2023-02-08,8,False
HH3020,CHW002,Uthiru,2023-09-15,6,False
HH3021,CHW007,Ruaraka,2023-10-05,6,False
HH3022,CHW003,Limuru,2023-07-12,7,False
HH3023,CHW010,Limuru,2023-10-22,3,False
HH3024,CHW010,Dagoreti,2023-03-25,4,False
HH3025,CHW001,Kasarani,2023-06-02,1,False
HH3026,CHW003,Limuru,2023-08-05,5,False
HH3027,CHW010,Limuru,2023-09-06,1,True
HH3028,CHW009,Ruaraka,2023-08-23,8,False
HH3029,CHW005,Dagoreti,2023-05-22,4,True
HH3030,CHW010,Dagoreti,2023-06-04,8,True
HH3031,CHW004,Juja,2023-08-23,6,False
HH3032,CHW009,Ruaraka,2023-02-24,5,False
HH3033,CHW005,Dagoreti,2023-06-11,3,True
HH3034,CHW009,Dagoreti,2023-01-06,3,False
HH3035,CHW001,Lang'ata,2023-07-24,8,True
HH3036,CHW001,Kasarani,2023-07-24,1,False
HH3037,CHW005,Lang'ata,2023-05-10,2,False
HH3038,CHW010,Dagoreti,2023-04-08,1,False
HH3039,CHW009,Kasarani,2023-11-13,8,False
HH3040,CHW002,Uthiru,2023-08-01,4,False
HH3041,CHW008,Dagoreti,2023-01-07,4,True
HH3042,CHW001,Limuru,2023-06-26,7,False
HH3043,CHW010,Limuru,2023-11-27,6,False
HH3044,CHW004,Juja,2023-10-05,5,False
HH3045,CHW009,Dagoreti,2023-01-10,8,False
HH3046,CHW001,Lang'ata,2023-02-27,4,False
HH3047,CHW002,Ruaraka,2023-04-29,5,False
HH3048,CHW003,Limuru,2023-07-21,6,False
HH3049,CHW009,Dagoreti,2023-07-11,1,True
HH3050,CHW007,Ruaraka,2023-03-06,6,True
HH3051,CHW010,Dagoreti,2023-08-12,3,False
HH3052,CHW003,Limuru,2023-04-03,1,True
HH3053,CHW006,Embakasi,2023-04-21,5,False
HH3054,CHW008,Dagoreti,2023-06-05,6,False
HH3055,CHW003,Limuru,2023-04-29,6,False
HH3056,CHW003,Limuru,2023-06-20,4,False
HH3057,CHW010,Juja,2023-01-02,7,False
HH3058,CHW008,Dagoreti,2023-11-24,8,True
HH3059,CHW008,Dagoreti,2023-08-06,4,False
HH3060,CHW006,Kawangware,2023-06-16,5,True
HH3061,CHW003,Limuru,2023-03-13,6,False
HH3062,CHW008,Dagoreti,2023-11-11,2,True
HH3063,CHW001,Kasarani,2023-01-27,1,False
HH3064,CHW005,Dagoreti,2023-08-21,8,False
HH3065,CHW003,Limuru,2023-08-13,5,False
HH3066,CHW008,Dagoreti,2023-07-02,8,False
HH3067,CHW004,Juja,2023-06-20,1,False
HH3068,CHW002,Ruaraka,2023-12-19,3,False
HH3069,CHW009,Kasarani,2023-10-13,3,True
HH3070,CHW008,Dagoreti,2023-04-11,7,True
HH3071,CHW003,Limuru,2023-12-17,3,True
HH3072,CHW002,Uthiru,2023-12-21,6,False
HH3073,CHW004,Juja,2023-04-26,1,False
HH3074,CHW002,Uthiru,2023-08-06,4,False
HH3075,CHW008,Dagoreti,2023-09-03,7,False
HH3076,CHW010,Limuru,2023-10-29,5,False
HH3077,CHW003,Limuru,2023-07-12,7,False
HH3078,CHW001,Limuru,2023-10-28,1,False
HH3079,CHW009,Dagoreti,2023-09-03,1,False
HH3080,CHW003,Limuru,2023-12-27,7,True
HH3081,CHW009,Dagoreti,2023-05-28,5,True
HH3082,CHW007,Ruaraka,2023-09-21,5,False
HH3083,CHW010,Dagoreti,2023-08-23,8,False
HH3084,CHW006,Kasarani,2023-06-18,6,False
HH3085,CHW010,Juja,2023-04-02,8,True
HH3086,CHW010,Limuru,2023-10-03,2,False
HH3087,CHW005,Lang'ata,2023-10-04,8,True
HH3088,CHW002,Uthiru,2023-01-08,5,False
HH3089,CHW005,Dagoreti,2023-02-20,4,False
HH3090,CHW003,Limuru,2023-09-25,3,True
HH3091,CHW004,Juja,2023-04-18,6,False
HH3092,CHW002,Ruaraka,2023-10-23,8,False
HH3093,CHW002,Uthiru,2023-06-22,1,False
HH3094,CHW010,Dagoreti,2023-03-27,8,False
HH3095,CHW009,Dagoreti,2023-08-05,4,False
HH3096,CHW006,Embakasi,2023-11-18,6,False
HH3097,CHW001,Limuru,2023-08-26,1,False
HH3098,CHW004,Juja,2023-12-11,2,False
